0
PCNX2
ATP8B2
INPP4B
JAG1
PLA2R1
DGKA
ANK3
PAPLN
CHD3
CFTR
SEL1L3
NALCN
CACNA1C
BICC1
FGD3
ITGA3
JAML
DCDC2
NFASC
MAP3K1
PHLDB1
GRAMD1B
FMNL3
KIAA1211
TC2N
ZNF532
SLC12A2
ITPR3
PFKP
MAML2
PACS1
PRICKLE1
PARP8
CDH6
SEMA4D
AFAP1
IL7R
CD96
GLS
SLIT2
LXN
PTPN13
KIRREL1
PRKG1
ATP2A3
GLI3
ARHGEF17
NAV3
SYTL2
COL4A4
TCF4
TRERF1
TMEM173
RASGRP1
GPRIN3
ITK
THEMIS
ENTPD1
ARHGEF2
ACSS1
EPHA3
PIWIL4
CLEC2D
KCNA3
INPP5D
CARD11
ZNF462
TESPA1
VIM
ENO2
PLCXD3
SLC38A1
ADAM28
SP140
IL16
RBMS3
INTS6L
SLAMF1
DLG3
STK39
SLCO3A1
SLFN11
FCHSD1
DACT1
PDE1A
OSBPL3
DZIP1L
MAP4K1
ARID5B
WIPF1
ABCC1
SPECC1
TRAF5
JAK3
GEM
MICAL1
AEBP1
ITGB8
FYN
PIK3CG
PTPN14
OXCT1
ADAMTS12
ADCY3
LAMA2
DOCK8
TANC1
FMNL1
NBEA
TRAF3IP3
CIITA
MAP1A
TNFRSF21
EHF
IKZF1
SLFN13
MYO5A
SLC4A7
SEPT1
AKT3
MYOF
AMPD3
CRIM1
ARHGEF3
UNC5C
MYO10
PDGFRA
LIMA1
SCRN1
MAP1B
CACNA2D1
ANKRD44
DYNC2H1
RASA3
MFSD6
KIF21B
FYB1
RASGRF2
CD2
HDAC7
CELF2
GABBR1
TGFB3
MGAT5
CD6
PROM1
ARHGEF6
ITPR1
ZNF521
ZFPM2
PLEKHG2
DZIP1
ACAP1
DNAH2
HAND2
ITGA2
DNAH7
CARMIL2
TAGAP
VWF
SLFN12L
LAMC2
MYO1G
PIK3CD
SGIP1
RUNX1T1
STK10
PKHD1
ANTXR1
TENM4
GVINP1
SOGA1
TAF4B
VCAN
IKZF3
PDE3A
CASTOR3
MSC.AS1
SERPINB9
NEO1
SLC7A6
NPNT
STK17B
CLSTN1
GLI2
CD3E
ARNT2
CLSTN2
EFEMP2
DPYSL3
TCTN2
PDGFD
FAP
NLRP1
SFMBT2
TNIK
SEMA3C
PLXDC2
IMPDH1
C20orf194
ANK2
SLC25A36
CLIP4
ARHGAP15
LEF1
ZNF14
RUNX2
WNK2
RBMS2
F3
ATP10A
DEF6
DOCK2
GRAP2
SVEP1
PDZRN3
LY9
RAI2
MYH10
ITGA4
AHNAK
ARHGAP30
ADGRA2
CUBN
ZNF439
ADGRE5
PRKCQ
KALRN
CD40LG
LMCD1
FUT8
MRVI1
ITIH5
ISYNA1
ZEB2
FLNA
ARHGEF25
SPRED1
IFI16
PTPRQ
TMOD2
TNFAIP8
ITGB4
LAMC3
OSBPL7
ZNF827
GPR176
PLXDC1
CDH11
TESC
XYLT1
SEMA3A
TACC1
ITGBL1
LBH
CYTH3
FHOD1
PTPRE
CNTNAP1
RAP1GAP2
NCK2
NDE1
MAP9
TGFB2
CSGALNACT1
BCL11B
COL16A1
ARHGAP44
ADAMTSL2
CYTIP
DGKH
CCBE1
UBASH3A
LRRC7
CD37
LCK
FRAS1
RASAL3
HK1
DCLK2
JHY
PTK7
FGFR2
ADAM19
TRPC1
NES
ZC2HC1A
ALDH1L2
ADGRB3
SEPT8
TSHZ3
BCL2
C1orf198
TRAC
PDE7A
VEGFC
SFXN3
TBC1D9
KLHL6
SOX9
DTX3
AKNA
ITGA9
PLCB4
STARD9
FGFR1
FERMT1
EMB
SH2D3C
PMEPA1
STON1.GTF2A1L
KIAA1324L
AGAP2
VEPH1
FLRT2
CLIP3
MMP7
NR2F2
ASAP1
TSC22D1
ARL4C
JCAD
FBLN5
STK4
HOXB3
MCTP1
HEPH
TUBA1A
PODN
PTCH1
PLEKHO1
SLC45A4
SULT1C4
DOCK10
PODXL
CCDC88C
FAR1
ALOX5
CBL
PCDH18
CLIC6
PAPSS1
MLLT3
TRAF1
CCR2
GAB3
IKBKE
PLCG1
CYTH4
PAG1
PRKCH
PREX1
CACNB1
ADAMTS2
LAYN
NIN
LCP2
TNXB
SSC5D
ROBO1
TMEM200A
EHD2
SLC25A12
SMARCD3
PRDM1
SLC6A6
CHST11
FAM129A
FMN1
ADCY7
ARMCX2
LAMA4
MAGED4B
FILIP1L
ATP2B4
LTBP2
LPCAT4
ITGAL
RCAN2
CD5
LDB1
EPB41L2
MEF2C
ZDHHC13
LAX1
RARG
LRRC49
RNF150
DOCK11
COL6A3
ARMC9
DCLRE1C
CRLF3
DMKN
ZNF831
GXYLT2
DKK3
SLFN5
PIP4K2A
CORO1A
ADRA2A
RFTN2
SIDT1
SPINT1
THBS1
PIP4P2
PSTPIP1
MAPK10
PLCL1
VCL
SYNE2
UTRN
PTPN22
GFPT2
FCHO1
INMT.MINDY4
GMIP
CSGALNACT2
PPP1R16B
DYRK2
SYNPO2
PLPP2
TRBC2
BMP5
MS4A1
RFX3
ZNF43
SPOCK2
MBD5
MACC1
NLRC3
TRPV2
BCL11A
GALNT7
INPP4A
WASF2
ZBP1
TCF7
TLR5
PTPRC
EVA1C
GRHL2
C7
COL12A1
KRT7
MFGE8
MYO3A
WDFY4
ITPKB
CTBP2
KCNQ1
GPRC5B
PLXNA3
ARHGAP9
RNF145
ADD3
PALLD
MOXD1
SYTL1
TRPA1
CCDC102B
CAPN2
ANO2
PCYOX1L
VILL
HCLS1
ATP13A4
SYNGAP1
PRKX
SFI1
PLCE1
ABR
GUCY1A1
SCD5
NFATC4
ARHGAP25
HEG1
MYEF2
MTMR2
ANO9
OSMR
ABCD2
ZNF83
LAIR1
NSMAF
ARHGEF1
KCNJ16
LDHB
PTGDS
GRK5
PFKM
TMC8
CACNB3
SULF1
SACS
CD226
DDR2
BICD1
TRPC4
SINHCAF
CSF2RA
FLI1
LUZP1
LY75.CD302
NOTCH3
USH1C
DBN1
PHF19
KIF2A
UNC5B
IL10RA
NBEAL2
ADAM23
PLAT
FBN1
CPNE5
KDM5B
SLC28A3
CCL19
SLC25A24
TBX2
SCN7A
SMURF2
CNTN4
CHST4
SLC2A3
ABI3BP
IRF4
SPATA6
KCNS3
PTPN7
SLFN12
C2CD2
RERG
DCLK1
LAMB1
WTIP
CD163L1
KIF5C
ARHGAP4
ARHGAP23
SLC34A2
CD48
ELK3
TEX9
IRAK3
NEDD9
HSH2D
PDP1
MMP2
SYK
FAM13C
S100A6
CTTNBP2NL
CCDC80
LOXL1
HNRNPLL
TPM1
IFT57
ADARB1
LRRC32
HOXB4
PLCB2
GPR174
PDGFRB
TPM4
EFEMP1
SEMA4A
GLIPR1
BIRC3
MAP2
INPP5F
AAK1
APOBEC3D
NEXN
NLGN2
ELF4
ZAP70
WAS
P3H3
KCNH8
APOBEC3C
MED12
RAB34
RAB11FIP1
TMEM67
FCRL5
DISC1
PLVAP
GALNT17
CDC14A
BIN2
GPRASP1
GSN
HGF
IL2RG
MAP3K12
PECAM1
P2RX5
SPATS2
PRMT2
SH3YL1
TTYH1
WLS
SWAP70
HUNK
NFATC1
MOB3B
VTCN1
NT5DC2
BNC2
OSBPL5
LRRK1
GPC4
CNN2
SHROOM4
RUBCN
STXBP5
DENND3
ELOVL7
AP4B1
NAP1L1
PRTG
PRDM5
PLAGL1
SSBP2
GLI1
ENPP5
FAM102B
CEP112
ZBTB4
TP53BP1
SH3PXD2B
ANKRD36
CXCL6
OBSCN
GPR132
FCMR
GLIS3
TGFB1I1
SMOC2
CD3D
IQGAP1
SALL2
TNFRSF19
ATP8A1
PA2G4P6
PKD2
DSE
CEP128
HELB
NHS
ODF2L
LTB
LRCH2
APOBEC3G
PHC1
TMEM156
FILIP1
FRMD6
IGFBP7
POF1B
APCDD1
JADE2
USP11
AMIGO2
RNF180
ROR2
JAM3
EML5
GLT8D2
MYO1F
UBE2Q2
PEAR1
SPN
PKM
OSBPL10
BTN2A1
CERCAM
ANKRD36BP2
RASSF2
HDGFL3
MEIS3
TGFB1
GDI1
RASA2
CBLB
FBLIM1
TNS1
PYHIN1
PLXNC1
WDR35
PARVG
CEP135
CD3G
CLDN10
PPP1R18
TMTC2
ZNF267
CD34
MEI1
AQP1
PAQR5
SLC39A10
ACVR2A
GCNT4
CFAP54
CERKL
UACA
CHSY1
FNBP1
PPP1R12A
PLXNB3
RASGRP2
KIF3A
CD28
CCND2
FHOD3
CD200
CASP2
BHLHE41
PHIP
SPRY1
CCDC146
ARHGAP6
LNPEP
ANXA1
HID1
PIM2
FRMD3
IGSF9B
PBX4
NPHP1
HSPA12A
SFRP5
RALGDS
MMP14
FER1L4
AOAH
STK17A
ESRP1
ST8SIA1
CHST15
TEAD2
NELL2
HIVEP2
STK33
MTR
ANGPT1
FAM133CP
ZNF486
TRAK2
RASAL1
NLRP3
SLC9A1
CCDC88B
TANC2
TNFAIP3
PTPN6
PLEKHH2
PLP2
ARHGAP17
ZNF431
ENDOD1
NRP1
MTMR11
BTN2A2
UBR1
SASH3
MYO1D
HDAC9
CTNND2
OGT
