0
MTHFD2
CADPS
PLCE1
LSP1
MBD5
TUBB6
STN1
SELPLG
PTPN22
HAO1
ITGAM
RGCC
SLC6A6
DPY19L2
TMEM200C
SYNGR1
FER1L4
MITF
PRKCH
HNRNPLL
ZIK1
PRKX
PLXNA3
NELL2
CD28
MOB3A
ANTXR2
TMEM71
MTMR11
GIPR
SEPT5
ST14
CALCRL
HOXB3
EIF3D
DOCK10
PLEKHG4
PIPOX
NIN
STARD9
MECP2
KIF3C
TMEM273
ITGAL
GLIPR1
TCF21
AMPD1
GAB3
CXorf36
FAM129B
GATA6
HSH2D
TMTC2
GYPC
KIF2A
FZD1
CD226
DOCK11
SYNGAP1
NLGN2
ROR2
SPRY1
FILIP1
RASGRP2
GALNT12
PLCB2
BANK1
GPR132
FBLN2
TRAF1
ARFGEF3
HSPG2
GIMAP7
QSOX1
LRRN1
SLC44A2
PCYOX1L
FXYD5
NACAD
FSTL1
PSIP1
PDLIM7
RAB36
EPHB3
TRBC1
IGSF9B
DNAH5
SLC1A5
UBE2Q2
CFAP36
IGLC1
RNASEL
APOC3
MYOCD
NSMAF
SUSD2
MICALL2
APOBEC3G
SHROOM4
TLR10
PKNOX2
PARVG
SSPN
KCTD12
BARD1
MZB1
COL5A1
KLKB1
PNMA1
PLXND1
RAPGEF3
PALD1
ENG
NFATC1
AOAH
CLEC4G
IGF1R
JAG2
IGKC
RIN2
CD27
CEP128
MST1R
CRLF3
TCF7
PHC1
CYTH2
ECHS1
CASP8
CRTAP
PDE7A
THY1
EPHA2
COL8A2
PBX4
CBL
PPP1R12A
AMIGO2
MAP7D1
IQUB
GFI1
OBSCN
HIST1H1D
ETS1
SLC24A3
PLAGL1
ANGPTL2
TPPP3
SLFN12
RUBCN
COL21A1
PRMT2
RALGDS
C3orf52
PROM2
DISC1
IRF8
EMCN
LMOD1
ZBTB4
RIPK3
CDC14A
GATA3
YBX3
SYT11
CD1C
ADCY5
SEPT7
MPP7
LRRC1
ABLIM2
CXCR4
EPHX2
STMN2
MAPK3
ADAMTS10
ABCC4
VWA5A
ARHGEF1
KITLG
GMFG
P2RX1
PLPP4
LMTK3
SH3BP1
IGF2BP2
ADARB1
ZNF880
SYNE2
FAM3B
IQCK
SLC22A17
GAS7
CKB
CD69
CD1E
SERPINB1
TLN1
STK24
MYO1D
ZDHHC1
SASH3
CA11
ACVRL1
PKDCC
OLFML2A
FLT3
PTGS2
GRK6
MPEG1
ALOX5AP
OLFML3
IL10RA
STX6
IL12RB1
UNC13D
SMURF2
PBLD
TYRO3
MTMR2
NUAK2
RBM3
CCND3
RAVER2
CDC42SE1
KIAA1755
CD79A
CCDC88B
HSPA12A
PDZD4
BTK
SFI1
RALYL
PDE4A
SLC2A1
MELTF
HLA.DMA
ACADS
JAM2
SRGAP1
ADAMTSL1
FZD7
SEMA5B
EML5
SLC7A1
TMEM159
PYGO1
IGLC2
RBMS1
ZNF711
DEPP1
S100A13
BICD1
SPATS2
SLA
ARHGAP18
ZNF287
DENND3
CCNI
VAV1
ANXA8L1
FREM1
TRAK2
UTRN
CHST3
TRIP10
OSBPL10
RASA2
BIRC3
BBS1
KRT23
MTR
IGHJ5
CXCL1
FAM171A1
MED12
RHOF
PRKCB
IGHA1
FAM78A
CERKL
COL4A1
CASR
CSGALNACT2
LIMD2
ZNF135
DAB2
TLE3
SNX20
CFAP221
MTCL1
MYH11
PCDHB15
SEMA6D
RHBDF1
EPHB2
HDAC9
ZNF83
GPRASP1
ZNF267
ZNF486
SOX4
ITGA11
LNPEP
CGAS
CTTNBP2NL
STX7
CHSY1
WDFY4
TPM2
FAM171B
DSE
SP110
C10orf90
KDM5B
LIMS1
LSAMP
FERMT3
CD79B
PLEKHA2
HOXB4
GRIP1
RARB
NEDD9
ST8SIA4
SPTLC2
B3GALNT1
OLFM1
DNAJC18
SACS
C15orf39
CEP112
ALDH2
FZD6
GLIS2
STMN3
C1QTNF7
MCUB
TENT5C
IGSF3
FCRL2
PPP2R2B
TSPAN15
LFNG
ODF2L
INPP5F
PTPRS
INTS9
DUSP11
STXBP5
SLAMF6
SNURF
PKHD1L1
PIAS3
HAND2.AS1
IL17RD
SYNJ2
RBPMS
SIRPG
MBOAT2
RTN1
PDZRN4
CCDC102A
CSF2RB
CASP2
NTRK3
BTG2
MNS1
ZNF836
BBX
AIF1L
GPR171
OIT3
TMEM51
DEPDC1B
CTSK
SSBP2
TIMP1
EMILIN1
RHOH
HAPLN3
RNF180
MCOLN3
ARL15
MB21D2
ZNF469
LRRIQ1
SERPINB6
TCEAL3
PIP5K1B
PLEKHH2
FCN1
EDNRA
HLA.DPB1
STC1
LIMS3
UACA
ISG20
PRDM8
PARVA
GALNT16
RBP1
JCHAIN
ADAM10
LOX
FAM30A
ETV4
SLC39A10
GRK3
AAK1
SRPX
TNFRSF11B
TRDMT1
MXRA8
IER3
C8orf88
SEMA4F
ATP8A1
BBS7
NEK11
ANKRD36
CRACR2A
CSF1
RCC2
PDE6B
ARHGAP17
PDE4D
ITGB5
CAT
SHISA3
TIMP3
SCML4
IGHV5.51
CAV1
HTRA3
CHST15
BRSK1
RRAS
PGR
SAMD3
CEP97
ZNF25
TRPA1
EAF2
RBMX
CARMIL1
CD93
SHC1
BTN2A2
PLCH1
PRKCD
TUSC3
ZNF430
RCAN3
SLC35F2
DYNC1I2
ADD1
DNM3
CCDC141
NAV1
GPR174
MBOAT1
FAM227A
COL19A1
KCTD17
MGAT4A
HSPB6
AJAP1
RUBCNL
CCDC112
WWC3
MSL3
ZNF549
NIT2
CEP135
PTGDR
CLEC4F
TP53BP1
TMEM43
GLG1
TMPRSS13
PLXNC1
MLKL
COL1A2
STAT5A
OGFRL1
PDGFC
CBLB
FNBP1
BLMH
SPP1
ARHGDIB
COL22A1
PA2G4P6
TXNIP
CASC1
SPARC
SLAMF7
RASSF9
B3GNT3
TRIM45
RAB3D
STAMBPL1
DOCK9
TSPAN5
LRMP
IGKV1.33
ETV6
DPP10
ADK
LPAR2
SEPT9
SLC15A2
BTLA
GHR
HYDIN2
P2RY10
CRIP1
PXMP2
MOGAT2
CCNG2
SERPINE2
RIMKLB
IL21R
GPD1
TRPC6
PCDHB12
HMGCLL1
CPA3
ARHGAP45
HLA.DMB
DDX24
HIVEP2
IL17RA
RAB8B
ZNF90
DENND6A
BTN2A1
PHIP
IGLC3
ST8SIA1
HACD4
EVI2B
METTL24
TRIB2
CDC42SE2
SGSM1
LRRK1
CCDC146
YAP1
SLC22A1
OSBPL1A
CLEC7A
STAP1
HELB
GJC1
CFAP54
CD207
PBX1
GALNT10
GALNT6
SLC17A2
MSI2
TANC2
SMAD2
HENMT1
UST
TOX
CCR4
GPC3
NXPE3
LPCAT1
CRYAB
ZNF699
ZNF204P
MAP3K12
PLAU
SPEF2
CMTM3
HMGCS2
LRRC8C
GPSM3
SH3RF3
DPF2
SAMD9
FBXL2
PIK3R5
LOXL3
HECA
ADGRL1
SP4
GPSM1
ZNF391
ATP1A1
DUSP22
PHF21A
THRA
DACT3
ZDHHC15
ID3
RPS6
ACOX2
MBNL1
IGLV3.21
GATA2
GLUD1
AGPAT4
SCN4B
RECK
IGBP1
TMEM204
CAMK4
STXBP1
ITGB1
IGLL5
APH1B
NIPAL2
NCKAP1L
CCL28
IGHG3
CLIP2
TSPAN14
SLC6A9
C1QTNF1
RGS11
XYLB
DGAT2
BMPR2
FLNC
PAK1
ASNS
AKR1D1
CMTM7
RERGL
GBGT1
MECOM
ATP7A
ANOS1
CMBL
CD74
FHOD3
BHLHE22
TLR7
SELL
IFT172
CASP1
DNMT1
ANXA8
SELENON
DCTN1
S100A4
ERP27
EPB41L4A
FANCD2
PPP1R14A
ZFP28
PLD4
IGKJ4
OPHN1
RYK
AP4B1
DTNBP1
SLC39A14
DAPP1
POU2AF1
SGCD
CD19
GAPT
TNFRSF10A
ZNF415
CHST10
TBC1D19
ZBTB47
ATL1
PIK3IP1
GIMAP6
GLIPR2
BEND5
AMOTL2
MANBA
EZR
TLE4
CEP126
DNAJC6
ZSWIM4
